Crash ID,Crash Time,Day of Week
16938905,2215,FRIDAY
16939048,1835,FRIDAY
16939307,2055,FRIDAY
16939851,1922,FRIDAY
16940121,245,FRIDAY
16940958,213,FRIDAY
16941297,2220,FRIDAY
16941892,153,FRIDAY
16942019,1822,FRIDAY
16943379,2118,FRIDAY
16944217,2111,FRIDAY
16944512,2016,FRIDAY
16945390,56,FRIDAY
16946132,1900,FRIDAY
16946499,517,FRIDAY
16946921,2154,FRIDAY
16990332,55,FRIDAY
16990428,227,FRIDAY
16997425,328,FRIDAY
16927333,108,SATURDAY
16927576,1500,SATURDAY
16927662,1605,SATURDAY
16927665,216,SATURDAY
16927699,240,SATURDAY
16927732,2210,SATURDAY
16927757,2034,SATURDAY
16927759,1842,SATURDAY
16927762,2155,SATURDAY
16927804,2042,SATURDAY
16927845,2338,SATURDAY
16927863,349,SATURDAY
16927897,418,SATURDAY
16928576,2130,SATURDAY
16928725,419,SATURDAY
16928795,3,SATURDAY
16928967,2325,SATURDAY
16929184,1223,SATURDAY
16929481,10,SATURDAY
16929642,2045,SATURDAY
16929645,326,SATURDAY
16929825,202,SATURDAY
16929903,2130,SATURDAY
16929959,1850,SATURDAY
16930293,2255,SATURDAY
16930363,214,SATURDAY
16930404,2331,SATURDAY
16930603,1956,SATURDAY
16930639,1920,SATURDAY
16930739,122,SATURDAY
16930740,221,SATURDAY
16930838,2014,SATURDAY
16930839,2227,SATURDAY
16930843,2327,SATURDAY
16930933,2306,SATURDAY
16930955,332,SATURDAY
16930998,2214,SATURDAY
16931052,2347,SATURDAY
16931128,1851,SATURDAY
16931290,150,SATURDAY
16931404,227,SATURDAY
16931699,1421,SATURDAY
16931779,210,SATURDAY
16931946,1934,SATURDAY
16932048,554,SATURDAY
16932663,45,SATURDAY
16932981,108,SATURDAY
16933274,1610,SATURDAY
16933275,3,SATURDAY
16933286,10,SATURDAY
16933328,2010,SATURDAY
16934269,203,SATURDAY
16934408,1948,SATURDAY
16934566,2345,SATURDAY
16934659,2028,SATURDAY
16934896,435,SATURDAY
16934931,1406,SATURDAY
16935230,57,SATURDAY
16935726,256,SATURDAY
16936057,146,SATURDAY
16936251,400,SATURDAY
16936267,2222,SATURDAY
16936363,2302,SATURDAY
16936369,2229,SATURDAY
16936529,101,SATURDAY
16937003,100,SATURDAY
16937203,212,SATURDAY
16937862,2005,SATURDAY
16937898,2000,SATURDAY
16937995,2047,SATURDAY
16938314,17,SATURDAY
16938449,1317,SATURDAY
16939284,2315,SATURDAY
16939367,330,SATURDAY
16939954,308,SATURDAY
16941002,15,SATURDAY
16941064,2052,SATURDAY
16941392,2146,SATURDAY
16941676,2230,SATURDAY
16942302,1720,SATURDAY
16943205,145,SATURDAY
16943254,244,SATURDAY
16943427,2343,SATURDAY
16943757,2012,SATURDAY
16944232,10,SATURDAY
16944750,1954,SATURDAY
16945573,305,SATURDAY
16946109,329,SATURDAY
16947559,206,SATURDAY
16989112,1950,SATURDAY
17004632,25,SATURDAY
17060899,2310,SATURDAY
16927867,200,SUNDAY
16928052,145,SUNDAY
16928063,25,SUNDAY
16928339,30,SUNDAY
16928362,401,SUNDAY
16928470,401,SUNDAY
16928495,340,SUNDAY
16928660,18,SUNDAY
16928672,20,SUNDAY
16928757,407,SUNDAY
16928759,307,SUNDAY
16928812,4,SUNDAY
16928849,245,SUNDAY
16928851,2125,SUNDAY
16928873,34,SUNDAY
16928875,25,SUNDAY
16928879,2045,SUNDAY
16929084,6,SUNDAY
16929145,220,SUNDAY
16929258,151,SUNDAY
16929261,128,SUNDAY
16929270,2135,SUNDAY
16929383,223,SUNDAY
16929412,253,SUNDAY
16929444,7,SUNDAY
16929482,507,SUNDAY
16929629,213,SUNDAY
16929656,307,SUNDAY
16929684,2351,SUNDAY
16929706,545,SUNDAY
16929712,2351,SUNDAY
16929818,251,SUNDAY
16929963,1654,SUNDAY
16930330,542,SUNDAY
16930395,2024,SUNDAY
16930796,2120,SUNDAY
16930849,449,SUNDAY
16930858,1752,SUNDAY
16930863,309,SUNDAY
16930886,210,SUNDAY
16930899,2340,SUNDAY
16930900,2239,SUNDAY
16930925,117,SUNDAY
16931118,1757,SUNDAY
16931124,218,SUNDAY
16931292,2251,SUNDAY
16931335,750,SUNDAY
16931393,334,SUNDAY
16931397,528,SUNDAY
16931398,349,SUNDAY
16931414,226,SUNDAY
16931449,1048,SUNDAY
16931483,322,SUNDAY
16931490,147,SUNDAY
16931574,2117,SUNDAY
16931689,354,SUNDAY
16931762,1656,SUNDAY
16932041,650,SUNDAY
16932284,548,SUNDAY
16932571,2140,SUNDAY
16932782,2043,SUNDAY
16932966,234,SUNDAY
16932974,2347,SUNDAY
16933035,151,SUNDAY
16934064,1831,SUNDAY
16934280,2330,SUNDAY
16934485,2100,SUNDAY
16935186,2130,SUNDAY
16935341,2124,SUNDAY
16935459,250,SUNDAY
16935679,1825,SUNDAY
16935849,355,SUNDAY
16936068,500,SUNDAY
16936277,235,SUNDAY
16936897,20,SUNDAY
16937092,15,SUNDAY
16937164,348,SUNDAY
16937218,1909,SUNDAY
16937236,225,SUNDAY
16937335,2121,SUNDAY
16937421,45,SUNDAY
16937466,315,SUNDAY
16937468,2250,SUNDAY
16937908,20,SUNDAY
16937911,425,SUNDAY
16938582,239,SUNDAY
16938825,2030,SUNDAY
16939390,332,SUNDAY
16940003,36,SUNDAY
16940143,505,SUNDAY
16940953,449,SUNDAY
16941005,230,SUNDAY
16941350,828,SUNDAY
16941500,213,SUNDAY
16941733,230,SUNDAY
16942022,2319,SUNDAY
16942168,15,SUNDAY
16942375,610,SUNDAY
16942794,2230,SUNDAY
16942953,219,SUNDAY
16942957,106,SUNDAY
16943370,405,SUNDAY
16943406,230,SUNDAY
16943659,1050,SUNDAY
16943821,2340,SUNDAY
16943834,0,SUNDAY
16944170,308,SUNDAY
16944463,200,SUNDAY
16944905,222,SUNDAY
16946391,502,SUNDAY
16946553,1741,SUNDAY
16946698,242,SUNDAY
16947626,50,SUNDAY
16990445,229,SUNDAY
16993550,136,SUNDAY
17000954,36,SUNDAY
17006726,248,SUNDAY
16930026,221,MONDAY
16930137,15,MONDAY
16930892,121,MONDAY
16930893,219,MONDAY
16931234,46,MONDAY
16931391,233,MONDAY
16931464,29,MONDAY
16931498,1830,MONDAY
16931507,1839,MONDAY
16931514,210,MONDAY
16931587,2127,MONDAY
16931659,503,MONDAY
16932383,515,MONDAY
16932742,1855,MONDAY
16932797,2222,MONDAY
16932833,1945,MONDAY
16933181,1905,MONDAY
16933627,1154,MONDAY
16934254,1955,MONDAY
16934909,1636,MONDAY
16935098,317,MONDAY
16935207,2208,MONDAY
16935314,420,MONDAY
16935423,120,MONDAY
16935493,404,MONDAY
16937120,230,MONDAY
16938080,2026,MONDAY
16938211,2133,MONDAY
16940800,337,MONDAY
16940806,957,MONDAY
16941122,2251,MONDAY
16941129,2120,MONDAY
16945087,40,MONDAY
16985156,307,MONDAY
16987239,100,MONDAY
16932798,110,TUESDAY
16932821,52,TUESDAY
16933149,108,TUESDAY
16933184,310,TUESDAY
16933187,155,TUESDAY
16933686,1856,TUESDAY
16933846,2315,TUESDAY
16933893,2230,TUESDAY
16934224,1914,TUESDAY
16934249,2105,TUESDAY
16934273,2051,TUESDAY
16934323,1845,TUESDAY
16934427,1620,TUESDAY
16934763,2018,TUESDAY
16934905,119,TUESDAY
16935013,825,TUESDAY
16935425,2230,TUESDAY
16935564,1640,TUESDAY
16935619,118,TUESDAY
16935714,1916,TUESDAY
16936122,1540,TUESDAY
16936123,2346,TUESDAY
16937556,15,TUESDAY
16938039,2150,TUESDAY
16938949,105,TUESDAY
16939237,1330,TUESDAY
16939902,233,TUESDAY
16940368,1555,TUESDAY
16940751,911,TUESDAY
16941378,854,TUESDAY
16941394,852,TUESDAY
16943097,2150,TUESDAY
16943560,2003,TUESDAY
16943635,2345,TUESDAY
16943784,2147,TUESDAY
16990408,2149,TUESDAY
16933490,11,WEDNESDAY
16933736,339,WEDNESDAY
16933869,22,WEDNESDAY
16933901,146,WEDNESDAY
16934036,546,WEDNESDAY
16934123,359,WEDNESDAY
16934420,34,WEDNESDAY
16935107,1550,WEDNESDAY
16935211,1642,WEDNESDAY
16935383,140,WEDNESDAY
16935454,2031,WEDNESDAY
16935507,6,WEDNESDAY
16935516,454,WEDNESDAY
16935621,1730,WEDNESDAY
16935856,2142,WEDNESDAY
16935955,2310,WEDNESDAY
16936137,1807,WEDNESDAY
16936144,2135,WEDNESDAY
16936200,2139,WEDNESDAY
16936217,1933,WEDNESDAY
16936225,1353,WEDNESDAY
16936626,141,WEDNESDAY
16937005,9,WEDNESDAY
16937021,2210,WEDNESDAY
16937122,2131,WEDNESDAY
16937179,2155,WEDNESDAY
16937227,2306,WEDNESDAY
16937994,1919,WEDNESDAY
16939012,1940,WEDNESDAY
16939263,2230,WEDNESDAY
16939970,35,WEDNESDAY
16940993,314,WEDNESDAY
16941003,1904,WEDNESDAY
16941387,232,WEDNESDAY
16941504,2055,WEDNESDAY
16941770,1736,WEDNESDAY
16942202,52,WEDNESDAY
16942220,2132,WEDNESDAY
16942770,1840,WEDNESDAY
16942899,1900,WEDNESDAY
16943371,47,WEDNESDAY
16943769,137,WEDNESDAY
16945678,1956,WEDNESDAY
16946300,2354,WEDNESDAY
16978744,2247,WEDNESDAY
16935532,200,THURSDAY
16935827,154,THURSDAY
16935830,159,THURSDAY
16936208,39,THURSDAY
16936209,220,THURSDAY
16937155,20,THURSDAY
16937181,2008,THURSDAY
16937300,2315,THURSDAY
16937487,13,THURSDAY
16937518,1550,THURSDAY
16937526,2030,THURSDAY
16937559,2030,THURSDAY
16937846,1250,THURSDAY
16938376,1644,THURSDAY
16938576,544,THURSDAY
16938769,2140,THURSDAY
16938809,1743,THURSDAY
16938981,2100,THURSDAY
16939023,2049,THURSDAY
16939052,2205,THURSDAY
16939359,2224,THURSDAY
16940066,2310,THURSDAY
16940959,350,THURSDAY
16941130,130,THURSDAY
16941831,245,THURSDAY
16942088,349,THURSDAY
16942669,300,THURSDAY
16942709,2132,THURSDAY
16942739,242,THURSDAY
16942890,2305,THURSDAY
16942935,1606,THURSDAY
16943110,2154,THURSDAY
16943251,1856,THURSDAY
16944062,1026,THURSDAY
16944582,1827,THURSDAY
16944929,2028,THURSDAY
16944942,2103,THURSDAY
16945482,44,THURSDAY
16945720,1800,THURSDAY
16946174,23,THURSDAY
16946927,2040,THURSDAY
16947528,2334,THURSDAY
16947595,2345,THURSDAY
16937225,1,FRIDAY
16937274,105,FRIDAY
16937451,209,FRIDAY
16937473,30,FRIDAY
16938898,337,FRIDAY
16938941,2133,FRIDAY
16938980,130,FRIDAY
16939078,2310,FRIDAY
16939164,1156,FRIDAY
16939169,1457,FRIDAY
16939309,2005,FRIDAY
16939382,144,FRIDAY
16939484,1510,FRIDAY
16939529,2005,FRIDAY
16939556,250,FRIDAY
16939871,2210,FRIDAY
16939986,2308,FRIDAY
16939989,45,FRIDAY
16940082,1,FRIDAY
16940316,1836,FRIDAY
16940534,1938,FRIDAY
16940629,1915,FRIDAY
16940663,2200,FRIDAY
16940675,2200,FRIDAY
16940801,2035,FRIDAY
16940949,2210,FRIDAY
16940961,158,FRIDAY
16941033,1612,FRIDAY
16941114,2127,FRIDAY
16941117,2241,FRIDAY
16941170,2325,FRIDAY
16941622,2340,FRIDAY
16941625,2014,FRIDAY
16942305,2011,FRIDAY
16942388,1146,FRIDAY
16942583,1648,FRIDAY
16943229,2121,FRIDAY
16943378,142,FRIDAY
16943435,2356,FRIDAY
16943724,320,FRIDAY
16944509,1645,FRIDAY
16944755,1415,FRIDAY
16944764,1906,FRIDAY
16946404,1727,FRIDAY
16946781,1109,FRIDAY
16947138,1701,FRIDAY
16947186,2308,FRIDAY
16947516,50,FRIDAY
16974077,527,FRIDAY
16981981,2031,FRIDAY
16984438,2122,FRIDAY
17047406,609,FRIDAY
17073536,2330,FRIDAY
16939080,221,SATURDAY
16939435,205,SATURDAY
16939745,1203,SATURDAY
16939893,245,SATURDAY
16939901,234,SATURDAY
16939922,250,SATURDAY
16939945,1500,SATURDAY
16939984,110,SATURDAY
16939996,222,SATURDAY
16940005,228,SATURDAY
16940015,2040,SATURDAY
16940152,532,SATURDAY
16940187,215,SATURDAY
16940409,1053,SATURDAY
16940461,630,SATURDAY
16940705,2233,SATURDAY
16940729,1430,SATURDAY
16940804,2319,SATURDAY
16940834,1600,SATURDAY
16940906,2041,SATURDAY
16941163,2105,SATURDAY
16941273,639,SATURDAY
16941369,2356,SATURDAY
16941491,2322,SATURDAY
16941559,2116,SATURDAY
16941633,58,SATURDAY
16941653,215,SATURDAY
16942050,1600,SATURDAY
16942128,745,SATURDAY
16942158,300,SATURDAY
16942248,1418,SATURDAY
16942323,316,SATURDAY
16942339,312,SATURDAY
16942384,1920,SATURDAY
16942390,2235,SATURDAY
16942401,244,SATURDAY
16942406,225,SATURDAY
16942407,2128,SATURDAY
16942408,2122,SATURDAY
16942412,2303,SATURDAY
16942636,1546,SATURDAY
16942809,720,SATURDAY
16942821,220,SATURDAY
16943104,127,SATURDAY
16943203,1659,SATURDAY
16943225,208,SATURDAY
16944628,1736,SATURDAY
16944641,1821,SATURDAY
16944720,2200,SATURDAY
16944839,2219,SATURDAY
16945369,213,SATURDAY
16945558,152,SATURDAY
16945649,1920,SATURDAY
16945819,2320,SATURDAY
16945828,2340,SATURDAY
16945951,2021,SATURDAY
16946627,140,SATURDAY
16946638,249,SATURDAY
16946694,1730,SATURDAY
16946729,2211,SATURDAY
16946753,1930,SATURDAY
16947158,2228,SATURDAY
16974598,2213,SATURDAY
16976354,240,SATURDAY
16977280,248,SATURDAY
16980205,2314,SATURDAY
16980552,109,SATURDAY
16982764,10,SATURDAY
16983470,223,SATURDAY
16984332,240,SATURDAY
16986215,39,SATURDAY
16987606,1645,SATURDAY
16989421,2313,SATURDAY
16990507,548,SATURDAY
16998642,55,SATURDAY
17001585,1,SATURDAY
17008550,524,SATURDAY
17070943,223,SATURDAY
17126893,514,SATURDAY
16940011,25,SUNDAY
16940144,2305,SUNDAY
16940880,8,SUNDAY
16941036,411,SUNDAY
16941055,152,SUNDAY
16941085,1920,SUNDAY
16941148,432,SUNDAY
16941168,2241,SUNDAY
16941266,534,SUNDAY
16941323,742,SUNDAY
16941488,1935,SUNDAY
16941588,1215,SUNDAY
16941777,753,SUNDAY
16941783,339,SUNDAY
16942069,115,SUNDAY
16942120,2027,SUNDAY
16942293,750,SUNDAY
16942295,1015,SUNDAY
16942298,850,SUNDAY
16942338,1949,SUNDAY
16942423,7,SUNDAY
16942425,140,SUNDAY
16942426,157,SUNDAY
16942575,130,SUNDAY
16942586,234,SUNDAY
16942590,1405,SUNDAY
16942711,230,SUNDAY
16942727,45,SUNDAY
16943025,2047,SUNDAY
16943053,30,SUNDAY
16943291,2228,SUNDAY
16943423,45,SUNDAY
16943424,2313,SUNDAY
16943642,715,SUNDAY
16943717,100,SUNDAY
16943830,2342,SUNDAY
16943961,1900,SUNDAY
16944258,806,SUNDAY
16944357,1020,SUNDAY
16944368,1210,SUNDAY
16944596,1831,SUNDAY
16944841,2132,SUNDAY
16944885,24,SUNDAY
16945230,1729,SUNDAY
16945231,100,SUNDAY
16945301,2205,SUNDAY
16945316,404,SUNDAY
16945361,2314,SUNDAY
16945392,57,SUNDAY
16945407,547,SUNDAY
16945465,2130,SUNDAY
16946571,358,SUNDAY
16946616,1616,SUNDAY
16947038,1847,SUNDAY
16947478,138,SUNDAY
16947599,2230,SUNDAY
16947610,2147,SUNDAY
16974134,342,SUNDAY
16974866,852,SUNDAY
16976753,158,SUNDAY
16981506,410,SUNDAY
16985385,2130,SUNDAY
16985644,415,SUNDAY
16985936,639,SUNDAY
16987652,1850,SUNDAY
16991260,2006,SUNDAY
16993116,1240,SUNDAY
17039941,742,SUNDAY
16941177,159,MONDAY
16941980,21,MONDAY
16942047,50,MONDAY
16943357,442,MONDAY
16943385,2210,MONDAY
16943567,409,MONDAY
16943694,149,MONDAY
16943729,1924,MONDAY
16944417,1835,MONDAY
16944430,2025,MONDAY
16944440,1954,MONDAY
16944515,310,MONDAY
16944675,1518,MONDAY
16945203,1747,MONDAY
16945264,13,MONDAY
16945311,2045,MONDAY
16946212,1520,MONDAY
16946231,1912,MONDAY
16946232,1940,MONDAY
16946463,1843,MONDAY
16947048,2015,MONDAY
16947543,219,MONDAY
16947546,2037,MONDAY
16982575,2011,MONDAY
16990935,10,MONDAY
16998526,158,MONDAY
17039944,250,MONDAY
17042996,308,MONDAY
16945309,231,TUESDAY
16945402,2342,TUESDAY
16945561,325,TUESDAY
16945699,1818,TUESDAY
16945792,1847,TUESDAY
16945894,1840,TUESDAY
16946282,18,TUESDAY
16946366,229,TUESDAY
16946367,2350,TUESDAY
16946913,2001,TUESDAY
16945694,446,WEDNESDAY
16946126,323,WEDNESDAY
16946368,111,WEDNESDAY
16947148,300,WEDNESDAY
16947189,108,WEDNESDAY
16947472,1919,WEDNESDAY
16947574,115,WEDNESDAY
16947576,2243,WEDNESDAY
16947618,325,WEDNESDAY
16975290,1719,WEDNESDAY
16975731,205,WEDNESDAY
16983467,1709,WEDNESDAY
16987681,1310,WEDNESDAY
16992455,133,WEDNESDAY
16997891,2358,WEDNESDAY
16998953,105,WEDNESDAY
17007409,2300,WEDNESDAY
16974495,1722,THURSDAY
16974839,2153,THURSDAY
16976608,2055,THURSDAY
16976943,2227,THURSDAY
16979057,2145,THURSDAY
16982667,2325,THURSDAY
16983612,1653,THURSDAY
16986966,2313,THURSDAY
16991023,2104,THURSDAY
16995302,57,THURSDAY
16998768,2335,THURSDAY
17000588,220,THURSDAY
16977076,2215,FRIDAY
16981545,125,FRIDAY
16986269,2112,FRIDAY
17006744,1915,FRIDAY
16974923,745,SATURDAY
16975755,333,SATURDAY
16977204,1818,SATURDAY
16977274,2150,SATURDAY
16979342,2219,SATURDAY
16982975,213,SATURDAY
16983478,2221,SATURDAY
16985322,2256,SATURDAY
16986073,217,SATURDAY
16986083,2200,SATURDAY
16986980,136,SATURDAY
16991092,1915,SATURDAY
16991094,2003,SATURDAY
16991148,138,SATURDAY
16994929,300,SATURDAY
16998618,2330,SATURDAY
17004075,300,SATURDAY
17010348,337,SATURDAY
17039958,432,SATURDAY
17128739,316,SATURDAY
16974632,322,SUNDAY
16974635,544,SUNDAY
16974974,545,SUNDAY
16976117,1926,SUNDAY
16976837,331,SUNDAY
16978294,1713,SUNDAY
16978373,313,SUNDAY
16982820,0,SUNDAY
16983163,146,SUNDAY
16984480,1715,SUNDAY
16986457,1956,SUNDAY
16987668,1907,SUNDAY
16989293,410,SUNDAY
16991288,2111,SUNDAY
16993344,819,SUNDAY
17006250,254,SUNDAY
17040030,233,SUNDAY
17044074,14,SUNDAY
16977168,2140,MONDAY
16978267,120,MONDAY
16985145,2330,MONDAY
16989854,1851,MONDAY
16991290,157,MONDAY
16991310,1435,MONDAY
16997244,1024,MONDAY
16997889,239,MONDAY
16998041,2354,MONDAY
17000268,2302,MONDAY
17001973,2215,MONDAY
17006420,1810,MONDAY
17008453,2247,MONDAY
17039545,215,MONDAY
16973921,118,TUESDAY
16975402,2050,TUESDAY
16975453,2305,TUESDAY
16976305,1805,TUESDAY
16976838,1636,TUESDAY
16979300,1916,TUESDAY
16980322,2014,TUESDAY
16998936,1805,TUESDAY
17040356,2251,TUESDAY
17183123,339,TUESDAY
17372446,2017,TUESDAY
16975291,1825,WEDNESDAY
16978631,1730,WEDNESDAY
16980938,2128,WEDNESDAY
16982821,324,WEDNESDAY
16991178,2058,WEDNESDAY
17001954,105,WEDNESDAY
17008352,2255,WEDNESDAY
17009281,1922,WEDNESDAY
16974088,2320,THURSDAY
16974683,5,THURSDAY
16975449,2302,THURSDAY
16975693,2036,THURSDAY
16978147,2030,THURSDAY
16978415,2039,THURSDAY
16979107,2105,THURSDAY
16979475,1742,THURSDAY
16982659,1810,THURSDAY
16982665,2301,THURSDAY
16984710,2131,THURSDAY
16985519,2343,THURSDAY
16994617,40,THURSDAY
16999220,2225,THURSDAY
17002014,2310,THURSDAY
17004525,2103,THURSDAY
17007750,2044,THURSDAY
17208034,1519,THURSDAY
16974130,204,FRIDAY
16974204,2302,FRIDAY
16974275,705,FRIDAY
16974525,1150,FRIDAY
16975265,40,FRIDAY
16976262,230,FRIDAY
16979251,2229,FRIDAY
16979350,2147,FRIDAY
16982547,2234,FRIDAY
16982683,2128,FRIDAY
16984315,2144,FRIDAY
16984485,2214,FRIDAY
16985336,1124,FRIDAY
16985389,113,FRIDAY
16989440,141,FRIDAY
16992443,2358,FRIDAY
16994758,328,FRIDAY
16996457,1655,FRIDAY
16999095,1105,FRIDAY
17001380,1815,FRIDAY
17005455,218,FRIDAY
17006706,300,FRIDAY
17040348,238,FRIDAY
16974127,2355,SATURDAY
16974128,50,SATURDAY
16974196,210,SATURDAY
16974249,217,SATURDAY
16974485,1440,SATURDAY
16975564,1347,SATURDAY
16975737,248,SATURDAY
16977947,354,SATURDAY
16978177,2115,SATURDAY
16979103,1657,SATURDAY
16979359,2353,SATURDAY
16979369,1700,SATURDAY
16979576,151,SATURDAY
16982995,1154,SATURDAY
16983249,1320,SATURDAY
16983438,2351,SATURDAY
16983606,1554,SATURDAY
16984459,1223,SATURDAY
16984683,1929,SATURDAY
16984959,2215,SATURDAY
16985130,650,SATURDAY
16985135,400,SATURDAY
16985388,234,SATURDAY
16985618,512,SATURDAY
16985742,2128,SATURDAY
16986981,2025,SATURDAY
16987005,1547,SATURDAY
16989191,2339,SATURDAY
16989740,600,SATURDAY
16989753,210,SATURDAY
16991523,2207,SATURDAY
16992505,306,SATURDAY
16992611,1917,SATURDAY
16993347,140,SATURDAY
16993430,617,SATURDAY
16994101,1450,SATURDAY
16994970,1955,SATURDAY
16995182,948,SATURDAY
16998441,432,SATURDAY
17002238,2256,SATURDAY
17002393,2348,SATURDAY
17006224,147,SATURDAY
17007124,1720,SATURDAY
16974085,303,SUNDAY
16974334,2216,SUNDAY
16974343,333,SUNDAY
16975028,2019,SUNDAY
16975164,405,SUNDAY
16975391,931,SUNDAY
16976259,350,SUNDAY
16976270,330,SUNDAY
16976499,509,SUNDAY
16976973,1845,SUNDAY
16977004,0,SUNDAY
16977504,254,SUNDAY
16977784,1628,SUNDAY
16978040,1830,SUNDAY
16982562,38,SUNDAY
16982625,214,SUNDAY
16982675,2059,SUNDAY
16983049,1941,SUNDAY
16983401,726,SUNDAY
16983523,103,SUNDAY
16985193,234,SUNDAY
16989265,522,SUNDAY
16990154,711,SUNDAY
16991924,2321,SUNDAY
16992112,606,SUNDAY
16992525,109,SUNDAY
16992594,1620,SUNDAY
16992632,2030,SUNDAY
16994235,44,SUNDAY
16994578,328,SUNDAY
16994713,2315,SUNDAY
16995278,59,SUNDAY
16995737,1631,SUNDAY
16996988,1842,SUNDAY
17000316,223,SUNDAY
17001825,120,SUNDAY
17002982,47,SUNDAY
17003461,2357,SUNDAY
17003822,13,SUNDAY
17008139,55,SUNDAY
17008195,624,SUNDAY
17010021,2002,SUNDAY
17040086,2054,SUNDAY
17044307,515,SUNDAY
17051320,2105,SUNDAY
17076097,210,SUNDAY
16975128,2106,MONDAY
16976403,916,MONDAY
16976983,2117,MONDAY
16977107,1654,MONDAY
16977978,1904,MONDAY
16978011,1845,MONDAY
16978049,1950,MONDAY
16978053,1818,MONDAY
16978291,1943,MONDAY
16980980,1751,MONDAY
16981364,1348,MONDAY
16981574,1227,MONDAY
16984554,735,MONDAY
16985159,2110,MONDAY
16985186,1840,MONDAY
16987008,2318,MONDAY
16991246,1846,MONDAY
16993199,230,MONDAY
16994869,951,MONDAY
16997054,2328,MONDAY
16997167,2130,MONDAY
16998553,2030,MONDAY
17000356,203,MONDAY
17009951,1925,MONDAY
17012317,18,MONDAY
17040090,1551,MONDAY
17044305,2309,MONDAY
17637357,8,MONDAY
16975369,451,TUESDAY
16976187,1940,TUESDAY
16977559,2027,TUESDAY
16978317,2112,TUESDAY
16983559,2330,TUESDAY
16984450,2326,TUESDAY
16985626,1620,TUESDAY
16986826,2305,TUESDAY
16989318,1955,TUESDAY
16990071,1930,TUESDAY
16991623,1255,TUESDAY
16992529,2115,TUESDAY
16993220,2106,TUESDAY
16993848,420,TUESDAY
16994711,2145,TUESDAY
16997191,2235,TUESDAY
16998564,2017,TUESDAY
17003439,2109,TUESDAY
17006969,1920,TUESDAY
16973927,1833,WEDNESDAY
16974315,316,WEDNESDAY
16974476,1508,WEDNESDAY
16975093,38,WEDNESDAY
16975349,1720,WEDNESDAY
16975568,1942,WEDNESDAY
16975747,2349,WEDNESDAY
16975748,2344,WEDNESDAY
16976119,2145,WEDNESDAY
16976184,1902,WEDNESDAY
16976327,222,WEDNESDAY
16977085,36,WEDNESDAY
16977286,2320,WEDNESDAY
16977577,243,WEDNESDAY
16977893,804,WEDNESDAY
16979135,2308,WEDNESDAY
16980306,1733,WEDNESDAY
16982672,257,WEDNESDAY
16986263,2227,WEDNESDAY
16987570,1755,WEDNESDAY
16992794,200,WEDNESDAY
16993173,1619,WEDNESDAY
16993222,213,WEDNESDAY
16993624,1640,WEDNESDAY
16994147,1807,WEDNESDAY
16995832,2111,WEDNESDAY
16996865,340,WEDNESDAY
16999901,2005,WEDNESDAY
17000405,2124,WEDNESDAY
17002070,325,WEDNESDAY
17003596,1654,WEDNESDAY
17009380,2205,WEDNESDAY
17040097,1802,WEDNESDAY
17044507,2026,WEDNESDAY
17046534,125,WEDNESDAY
16973842,237,THURSDAY
16974189,130,THURSDAY
16974467,2253,THURSDAY
16974881,2245,THURSDAY
16974998,1537,THURSDAY
16975306,1700,THURSDAY
16975891,2146,THURSDAY
16975923,1720,THURSDAY
16975938,1857,THURSDAY
16976032,1926,THURSDAY
16976043,2218,THURSDAY
16977057,2158,THURSDAY
16977096,2030,THURSDAY
16977427,1238,THURSDAY
16978052,2247,THURSDAY
16979418,2000,THURSDAY
16979583,1812,THURSDAY
16984346,2321,THURSDAY
16984698,2309,THURSDAY
16985378,29,THURSDAY
16985777,155,THURSDAY
16986113,2120,THURSDAY
16986830,515,THURSDAY
16989552,2333,THURSDAY
16992009,244,THURSDAY
16993178,301,THURSDAY
16995526,18,THURSDAY
16996655,1517,THURSDAY
16999696,2013,THURSDAY
17000242,2245,THURSDAY
17000908,2358,THURSDAY
17001899,2230,THURSDAY
17002802,102,THURSDAY
17002979,2340,THURSDAY
17003646,1251,THURSDAY
17005831,2002,THURSDAY
17007821,1840,THURSDAY
17008356,10,THURSDAY
17044539,146,THURSDAY
17058663,328,THURSDAY
16975893,307,FRIDAY
16976004,1442,FRIDAY
16976213,1839,FRIDAY
16976218,58,FRIDAY
16976253,1945,FRIDAY
16976255,218,FRIDAY
16976275,513,FRIDAY
16976308,230,FRIDAY
16976317,1931,FRIDAY
16976363,528,FRIDAY
16976370,2020,FRIDAY
16976444,235,FRIDAY
16976812,1750,FRIDAY
16976931,1915,FRIDAY
16977201,243,FRIDAY
16977209,2350,FRIDAY
16977219,2051,FRIDAY
16977221,2206,FRIDAY
16977336,1846,FRIDAY
16977475,235,FRIDAY
16977857,2010,FRIDAY
16978057,2333,FRIDAY
16978511,15,FRIDAY
16979278,1546,FRIDAY
16979299,2259,FRIDAY
16979513,1633,FRIDAY
16979552,2122,FRIDAY
16980170,2205,FRIDAY
16980320,430,FRIDAY
16983337,1045,FRIDAY
16983824,219,FRIDAY
16983830,315,FRIDAY
16984569,2221,FRIDAY
16984888,1716,FRIDAY
16985081,2125,FRIDAY
16985101,2033,FRIDAY
16985148,1930,FRIDAY
16985394,208,FRIDAY
16987584,2130,FRIDAY
16989340,2240,FRIDAY
16989445,2031,FRIDAY
16989577,1921,FRIDAY
16989644,11,FRIDAY
